CA-2017-152912,2017-11-09,2017-11-12,SECOND CLASS,BM-11650,Brian Moss,CORPORATE,UNITED STATES,COLUMBIA,MARYLAND,21044,EAST,OFF-BI-10004728,OFFICE SUPPLIES,BINDERS,Wilson Jones Turn Tabs Binder Tool for Ring Binder,9.64,2,0.0000,4.43
CA-2017-152912,2017-11-09,2017-11-12,SECOND CLASS,BM-11650,Brian Moss,CORPORATE,UNITED STATES,COLUMBIA,MARYLAND,21044,EAST,TEC-AC-10004666,TECHNOLOGY,ACCESSORIES,Maxell iVDR EX 500GB Cartridge,826.62,3,0.0000,355.45
CA-2017-152912,2017-11-09,2017-11-12,SECOND CLASS,BM-11650,Brian Moss,CORPORATE,UNITED STATES,COLUMBIA,MARYLAND,21044,EAST,OFF-ST-10003208,OFFICE SUPPLIES,STORAGE,Adjustable Depth Letter/Legal Cart,1633.14,9,0.0000,473.61
CA-2017-152912,2017-11-09,2017-11-12,SECOND CLASS,BM-11650,Brian Moss,CORPORATE,UNITED STATES,COLUMBIA,MARYLAND,21044,EAST,OFF-ST-10003208,OFFICE SUPPLIES,STORAGE,Adjustable Depth Letter/Legal Cart,544.38,3,0.0000,157.87
CA-2014-123498,2014-11-07,2014-11-09,FIRST CLASS,TC-20980,Tamara Chand,CORPORATE,UNITED STATES,HOUSTON,TEXAS,77041,CENTRAL,OFF-BI-10000632,OFFICE SUPPLIES,BINDERS,Satellite Sectional Post Binders,26.05,3,0.8000,-44.28
CA-2014-123498,2014-11-07,2014-11-09,FIRST CLASS,TC-20980,Tamara Chand,CORPORATE,UNITED STATES,HOUSTON,TEXAS,77041,CENTRAL,OFF-EN-10004773,OFFICE SUPPLIES,ENVELOPES,Staple envelope,74.35,3,0.2000,26.95
CA-2017-159352,2017-03-12,2017-03-17,STANDARD CLASS,KB-16585,Ken Black,CORPORATE,UNITED STATES,LOWELL,MASSACHUSETTS,01852,EAST,TEC-PH-10004700,TECHNOLOGY,PHONES,PowerGen Dual USB Car Charger,69.93,7,0.0000,32.17
US-2017-146416,2017-10-20,2017-10-22,SECOND CLASS,JE-16165,Justin Ellison,CORPORATE,UNITED STATES,WOODLAND,CALIFORNIA,95695,WEST,OFF-LA-10003714,OFFICE SUPPLIES,LABELS,Avery 510,3.75,1,0.0000,1.80
US-2017-146416,2017-10-20,2017-10-22,SECOND CLASS,JE-16165,Justin Ellison,CORPORATE,UNITED STATES,WOODLAND,CALIFORNIA,95695,WEST,OFF-BI-10001787,OFFICE SUPPLIES,BINDERS,Wilson Jones Four-Pocket Poly Binders,20.93,4,0.2000,7.59
US-2015-163783,2015-12-27,2016-01-01,STANDARD CLASS,DR-12940,Daniel Raglin,HOME OFFICE,UNITED STATES,CHICAGO,ILLINOIS,60610,CENTRAL,OFF-ST-10002957,OFFICE SUPPLIES,STORAGE,Sterilite Show Offs Storage Containers,12.67,3,0.2000,-3.17
CA-2017-123981,2017-10-02,2017-10-08,STANDARD CLASS,RW-19630,Rob Williams,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10035,EAST,TEC-PH-10002115,TECHNOLOGY,PHONES,Plantronics 81402,65.99,1,0.0000,17.16
CA-2017-158953,2017-06-04,2017-06-08,STANDARD CLASS,ML-18040,Michelle Lonsdale,CORPORATE,UNITED STATES,MISSOURI CITY,TEXAS,77489,CENTRAL,OFF-BI-10002557,OFFICE SUPPLIES,BINDERS,Presstex Flexible Ring Binders,6.37,7,0.8000,-9.56
CA-2014-165428,2014-09-01,2014-09-04,FIRST CLASS,JL-15130,Jack Lebron,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77036,CENTRAL,OFF-PA-10004100,OFFICE SUPPLIES,PAPER,Xerox 216,31.10,6,0.2000,10.89
CA-2016-169026,2016-08-08,2016-08-13,STANDARD CLASS,CM-12655,Corinna Mitchell,HOME OFFICE,UNITED STATES,JACKSON,MISSISSIPPI,39212,SOUTH,OFF-FA-10001883,OFFICE SUPPLIES,FASTENERS,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0.0000,0.23
CA-2017-109750,2017-07-22,2017-07-28,STANDARD CLASS,FH-14365,Fred Hopkins,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10009,EAST,TEC-PH-10000702,TECHNOLOGY,PHONES,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", W",29.97,3,0.0000,14.09
CA-2015-149384,2015-07-10,2015-07-10,SAME DAY,EH-13945,Eric Hoffmann,CONSUMER,UNITED STATES,TEMPE,ARIZONA,85281,WEST,OFF-BI-10003196,OFFICE SUPPLIES,BINDERS,Accohide Poly Flexible Ring Binders,3.37,3,0.7000,-2.24
CA-2014-131527,2014-12-01,2014-12-07,STANDARD CLASS,TB-21280,Toby Braunhardt,CONSUMER,UNITED STATES,JACKSONVILLE,NORTH CAROLINA,28540,SOUTH,TEC-PH-10001644,TECHNOLOGY,PHONES,"BlueLounge Milo Smartphone Stand, White/Metallic",95.97,4,0.2000,9.60
CA-2017-164000,2017-12-18,2017-12-22,STANDARD CLASS,AH-10030,Aaron Hawkins,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19134,EAST,OFF-AR-10003183,OFFICE SUPPLIES,ART,Avery Fluorescent Highlighter Four-Color Set,18.70,7,0.2000,2.34
CA-2014-164224,2014-05-18,2014-05-20,SECOND CLASS,TT-21070,Ted Trevino,CONSUMER,UNITED STATES,AKRON,OHIO,44312,EAST,FUR-FU-10000308,FURNITURE,FURNISHINGS,Deflect-o Glass Clear Studded Chair Mats,149.23,3,0.2000,3.73
CA-2014-164224,2014-05-18,2014-05-20,SECOND CLASS,TT-21070,Ted Trevino,CONSUMER,UNITED STATES,AKRON,OHIO,44312,EAST,OFF-PA-10001526,OFFICE SUPPLIES,PAPER,Xerox 1949,15.94,4,0.2000,5.78
CA-2014-158372,2014-11-10,2014-11-16,STANDARD CLASS,RD-19900,Ruben Dartt,CONSUMER,UNITED STATES,SAN DIEGO,CALIFORNIA,92037,WEST,TEC-PH-10002103,TECHNOLOGY,PHONES,Jabra SPEAK 410,601.54,8,0.2000,60.15
CA-2014-158372,2014-11-10,2014-11-16,STANDARD CLASS,RD-19900,Ruben Dartt,CONSUMER,UNITED STATES,SAN DIEGO,CALIFORNIA,92037,WEST,TEC-AC-10004209,TECHNOLOGY,ACCESSORIES,Memorex Froggy Flash Drive 4 GB,10.99,1,0.0000,4.29
CA-2014-158372,2014-11-10,2014-11-16,STANDARD CLASS,RD-19900,Ruben Dartt,CONSUMER,UNITED STATES,SAN DIEGO,CALIFORNIA,92037,WEST,FUR-FU-10000397,FURNITURE,FURNISHINGS,Luxo Economy Swing Arm Lamp,39.88,2,0.0000,11.17
CA-2014-158372,2014-11-10,2014-11-16,STANDARD CLASS,RD-19900,Ruben Dartt,CONSUMER,UNITED STATES,SAN DIEGO,CALIFORNIA,92037,WEST,OFF-PA-10002137,OFFICE SUPPLIES,PAPER,"Southworth 100% Résumé Paper, 24lb.",62.24,8,0.0000,28.01
CA-2014-158372,2014-11-10,2014-11-16,STANDARD CLASS,RD-19900,Ruben Dartt,CONSUMER,UNITED STATES,SAN DIEGO,CALIFORNIA,92037,WEST,FUR-FU-10001867,FURNITURE,FURNISHINGS,Eldon Expressions Punched Metal & Wood Desk Access,53.20,5,0.0000,14.90
CA-2014-158372,2014-11-10,2014-11-16,STANDARD CLASS,RD-19900,Ruben Dartt,CONSUMER,UNITED STATES,SAN DIEGO,CALIFORNIA,92037,WEST,OFF-LA-10000407,OFFICE SUPPLIES,LABELS,Avery White Multi-Purpose Labels,39.84,8,0.0000,18.33
CA-2016-108882,2016-01-09,2016-01-15,STANDARD CLASS,LA-16780,Laura Armstrong,CORPORATE,UNITED STATES,FRESNO,CALIFORNIA,93727,WEST,TEC-AC-10000420,TECHNOLOGY,ACCESSORIES,"Logitech G500s Laser Gaming Mouse with Adjustable ",349.95,5,0.0000,118.98
CA-2016-108882,2016-01-09,2016-01-15,STANDARD CLASS,LA-16780,Laura Armstrong,CORPORATE,UNITED STATES,FRESNO,CALIFORNIA,93727,WEST,TEC-PH-10002726,TECHNOLOGY,PHONES,netTALK DUO VoIP Telephone Service,377.93,9,0.2000,141.72
US-2017-108245,2017-09-22,2017-09-27,STANDARD CLASS,SH-19975,Sally Hughsby,CORPORATE,UNITED STATES,PEARLAND,TEXAS,77581,CENTRAL,OFF-EN-10001415,OFFICE SUPPLIES,ENVELOPES,Staple envelope,13.39,3,0.2000,5.02
US-2017-108245,2017-09-22,2017-09-27,STANDARD CLASS,SH-19975,Sally Hughsby,CORPORATE,UNITED STATES,PEARLAND,TEXAS,77581,CENTRAL,OFF-BI-10000773,OFFICE SUPPLIES,BINDERS,Insertable Tab Post Binder Dividers,11.23,7,0.8000,-18.53
CA-2014-142314,2014-12-23,2014-12-28,STANDARD CLASS,SF-20200,Sarah Foster,CONSUMER,UNITED STATES,RICHMOND,INDIANA,47374,CENTRAL,OFF-AP-10002350,OFFICE SUPPLIES,APPLIANCES,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protec,207.24,11,0.0000,58.03
CA-2016-132409,2016-05-26,2016-06-01,STANDARD CLASS,TH-21235,Tiffany House,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19134,EAST,OFF-AR-10001919,OFFICE SUPPLIES,ART,"OIC #2 Pencils, Medium Soft",1.50,1,0.2000,0.17
CA-2016-132409,2016-05-26,2016-06-01,STANDARD CLASS,TH-21235,Tiffany House,CORPORATE,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19134,EAST,OFF-AP-10002082,OFFICE SUPPLIES,APPLIANCES,Holmes HEPA Air Purifier,34.85,2,0.2000,6.53
CA-2017-150189,2017-07-08,2017-07-10,FIRST CLASS,VG-21790,Vivek Gonzalez,CONSUMER,UNITED STATES,SAN MATEO,CALIFORNIA,94403,WEST,OFF-LA-10002762,OFFICE SUPPLIES,LABELS,Avery 485,75.18,6,0.0000,35.33
CA-2014-114433,2014-05-13,2014-05-17,STANDARD CLASS,NP-18325,Naresj Patel,CONSUMER,UNITED STATES,OAKLAND,CALIFORNIA,94601,WEST,TEC-AC-10002800,TECHNOLOGY,ACCESSORIES,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0000,52.49
CA-2017-104640,2017-11-10,2017-11-16,STANDARD CLASS,FH-14275,Frank Hawley,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10024,EAST,OFF-BI-10003925,OFFICE SUPPLIES,BINDERS,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,0.2000,314.27
CA-2017-104640,2017-11-10,2017-11-16,STANDARD CLASS,FH-14275,Frank Hawley,CORPORATE,UNITED STATES,NEW YORK CITY,NEW YORK,10024,EAST,TEC-PH-10002200,TECHNOLOGY,PHONES,Aastra 6757i CT Wireless VoIP phone,430.88,2,0.0000,124.96
US-2015-137008,2015-10-02,2015-10-08,STANDARD CLASS,JP-15460,Jennifer Patt,CORPORATE,UNITED STATES,LAKEWOOD,NEW JERSEY,08701,EAST,OFF-PA-10001295,OFFICE SUPPLIES,PAPER,Computer Printout Paper with Letter-Trim Perforati,94.85,5,0.0000,45.53
US-2015-137008,2015-10-02,2015-10-08,STANDARD CLASS,JP-15460,Jennifer Patt,CORPORATE,UNITED STATES,LAKEWOOD,NEW JERSEY,08701,EAST,OFF-EN-10002500,OFFICE SUPPLIES,ENVELOPES,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0.0000,23.00
US-2015-137008,2015-10-02,2015-10-08,STANDARD CLASS,JP-15460,Jennifer Patt,CORPORATE,UNITED STATES,LAKEWOOD,NEW JERSEY,08701,EAST,TEC-AC-10000892,TECHNOLOGY,ACCESSORIES,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.00,1,0.0000,32.40
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,OFF-PA-10001838,OFFICE SUPPLIES,PAPER,"Adams Telephone Message Book W/Dividers/Space For ",9.41,2,0.2000,3.41
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,OFF-FA-10000735,OFFICE SUPPLIES,FASTENERS,Staples,4.67,2,0.2000,1.46
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,TEC-PH-10001760,TECHNOLOGY,PHONES,Bose SoundLink Bluetooth Speaker,318.40,2,0.2000,107.46
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,OFF-EN-10004846,OFFICE SUPPLIES,ENVELOPES,Letter or Legal Size Expandable Poly String Tie En,12.77,6,0.2000,4.63
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,OFF-SU-10003567,OFFICE SUPPLIES,SUPPLIES,Stiletto Hand Letter Openers,15.36,2,0.2000,-3.26
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,TEC-PH-10001557,TECHNOLOGY,PHONES,Pyle PMP37LED,230.38,3,0.2000,20.16
CA-2014-108189,2014-10-02,2014-10-05,FIRST CLASS,ES-14080,Erin Smith,CORPORATE,UNITED STATES,TEMPE,ARIZONA,85281,WEST,TEC-AC-10003038,TECHNOLOGY,ACCESSORIES,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2000,-0.09
CA-2014-154641,2014-08-11,2014-08-16,STANDARD CLASS,KL-16645,Ken Lonsdale,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10035,EAST,OFF-ST-10004459,OFFICE SUPPLIES,STORAGE,Tennsco Single-Tier Lockers,375.34,1,0.0000,18.77
CA-2017-131625,2017-09-01,2017-09-05,SECOND CLASS,BN-11515,Bradley Nguyen,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10009,EAST,FUR-FU-10004960,FURNITURE,FURNISHINGS,"Seth Thomas 12"" Clock w/ Goldtone Case",114.90,5,0.0000,39.07
US-2017-156356,2017-04-16,2017-04-22,STANDARD CLASS,ND-18370,Natalie DeCherney,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77095,CENTRAL,OFF-BI-10000632,OFFICE SUPPLIES,BINDERS,Satellite Sectional Post Binders,26.05,3,0.8000,-44.28
US-2017-156356,2017-04-16,2017-04-22,STANDARD CLASS,ND-18370,Natalie DeCherney,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77095,CENTRAL,OFF-BI-10001107,OFFICE SUPPLIES,BINDERS,"GBC White Gloss Covers, Plain Front",2.90,1,0.8000,-4.78
US-2017-156356,2017-04-16,2017-04-22,STANDARD CLASS,ND-18370,Natalie DeCherney,CONSUMER,UNITED STATES,HOUSTON,TEXAS,77095,CENTRAL,OFF-ST-10002301,OFFICE SUPPLIES,STORAGE,Tennsco Commercial Shelving,32.54,2,0.2000,-7.73
CA-2016-138933,2016-04-24,2016-04-27,FIRST CLASS,JL-15130,Jack Lebron,CONSUMER,UNITED STATES,RIVERSIDE,CALIFORNIA,92503,WEST,OFF-BI-10003355,OFFICE SUPPLIES,BINDERS,Cardinal Holdit Business Card Pockets,3.98,1,0.2000,1.39
CA-2016-140746,2016-01-15,2016-01-15,SAME DAY,RC-19825,Roy Collins,CONSUMER,UNITED STATES,FAIRFIELD,CONNECTICUT,06824,EAST,FUR-TA-10002903,FURNITURE,TABLES,"Bevis Round Bullnose 29"" High Table Top",181.80,1,0.3000,-15.58
CA-2016-146836,2016-05-02,2016-05-02,SAME DAY,CC-12475,Cindy Chapman,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10024,EAST,OFF-ST-10001580,OFFICE SUPPLIES,STORAGE,Super Decoflex Portable Personal File,44.94,3,0.0000,12.58
CA-2016-146836,2016-05-02,2016-05-02,SAME DAY,CC-12475,Cindy Chapman,CONSUMER,UNITED STATES,NEW YORK CITY,NEW YORK,10024,EAST,OFF-BI-10000315,OFFICE SUPPLIES,BINDERS,Poly Designer Cover & Back,45.58,3,0.2000,15.95
US-2016-127971,2016-11-20,2016-11-27,STANDARD CLASS,DW-13195,David Wiener,CORPORATE,UNITED STATES,HOUSTON,TEXAS,77095,CENTRAL,FUR-CH-10003774,FURNITURE,CHAIRS,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3000,-77.33
US-2016-127971,2016-11-20,2016-11-27,STANDARD CLASS,DW-13195,David Wiener,CORPORATE,UNITED STATES,HOUSTON,TEXAS,77095,CENTRAL,TEC-PH-10003095,TECHNOLOGY,PHONES,Samsung HM1900 Bluetooth Headset,122.92,7,0.2000,46.10
US-2016-127971,2016-11-20,2016-11-27,STANDARD CLASS,DW-13195,David Wiener,CORPORATE,UNITED STATES,HOUSTON,TEXAS,77095,CENTRAL,FUR-FU-10000023,FURNITURE,FURNISHINGS,Eldon Wave Desk Accessories,7.07,3,0.6000,-2.83
US-2016-140809,2016-02-01,2016-02-03,FIRST CLASS,CK-12760,Cyma Kinney,CORPORATE,UNITED STATES,ARLINGTON,VIRGINIA,22204,SOUTH,OFF-ST-10002214,OFFICE SUPPLIES,STORAGE,X-Rack File for Hanging Folders,56.45,5,0.0000,14.68
CA-2017-114524,2017-03-31,2017-04-05,SECOND CLASS,EG-13900,Emily Grady,CONSUMER,UNITED STATES,CHICAGO,ILLINOIS,60623,CENTRAL,OFF-BI-10002799,OFFICE SUPPLIES,BINDERS,"SlimView Poly Binder, 3/8""",13.47,13,0.8000,-22.90
CA-2017-113355,2017-12-01,2017-12-05,STANDARD CLASS,SJ-20215,Sarah Jordon,CONSUMER,UNITED STATES,GRAND PRAIRIE,TEXAS,75051,CENTRAL,TEC-PH-10004912,TECHNOLOGY,PHONES,Cisco SPA112 2 Port Phone Adapter,219.80,5,0.2000,24.73
CA-2017-113355,2017-12-01,2017-12-05,STANDARD CLASS,SJ-20215,Sarah Jordon,CONSUMER,UNITED STATES,GRAND PRAIRIE,TEXAS,75051,CENTRAL,FUR-CH-10002602,FURNITURE,CHAIRS,DMI Arturo Collection Mission-style Design Wood Ch,317.06,3,0.3000,-18.12
US-2017-140907,2017-12-10,2017-12-12,SECOND CLASS,BP-11185,Ben Peterman,CORPORATE,UNITED STATES,SEATTLE,WASHINGTON,98103,WEST,TEC-AC-10004510,TECHNOLOGY,ACCESSORIES,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0000,4.91
US-2017-140907,2017-12-10,2017-12-12,SECOND CLASS,BP-11185,Ben Peterman,CORPORATE,UNITED STATES,SEATTLE,WASHINGTON,98103,WEST,OFF-ST-10000060,OFFICE SUPPLIES,STORAGE,Fellowes Bankers Box Staxonsteel Drawer File/Stack,324.90,5,0.0000,38.99
US-2017-140907,2017-12-10,2017-12-12,SECOND CLASS,BP-11185,Ben Peterman,CORPORATE,UNITED STATES,SEATTLE,WASHINGTON,98103,WEST,OFF-AR-10000799,OFFICE SUPPLIES,ART,Col-Erase Pencils with Erasers,18.24,3,0.0000,5.29
CA-2016-159730,2016-09-17,2016-09-21,STANDARD CLASS,SJ-20125,Sanjit Jacobs,HOME OFFICE,UNITED STATES,SEATTLE,WASHINGTON,98103,WEST,FUR-CH-10004875,FURNITURE,CHAIRS,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2000,9.97
CA-2016-159730,2016-09-17,2016-09-21,STANDARD CLASS,SJ-20125,Sanjit Jacobs,HOME OFFICE,UNITED STATES,SEATTLE,WASHINGTON,98103,WEST,TEC-PH-10002085,TECHNOLOGY,PHONES,Clarity 53712,105.58,2,0.2000,7.92
CA-2016-157868,2016-12-23,2016-12-29,STANDARD CLASS,MC-17590,Matt Collister,CORPORATE,UNITED STATES,GRAND RAPIDS,MICHIGAN,49505,CENTRAL,OFF-FA-10000992,OFFICE SUPPLIES,FASTENERS,"Acco Clips to Go Binder Clips, 24 Clips in Two Siz",24.85,7,0.0000,11.68
CA-2017-119389,2017-04-17,2017-04-19,FIRST CLASS,BG-11740,Bruce Geld,CONSUMER,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19120,EAST,FUR-FU-10001473,FURNITURE,FURNISHINGS,"Eldon Executive Woodline II Desk Accessories, Maho",60.31,3,0.2000,5.28
CA-2017-110373,2017-10-27,2017-10-30,SECOND CLASS,MA-17560,Matt Abelman,HOME OFFICE,UNITED STATES,CHICAGO,ILLINOIS,60610,CENTRAL,OFF-AR-10003045,OFFICE SUPPLIES,ART,Prang Colored Pencils,7.06,3,0.2000,2.21
CA-2017-110373,2017-10-27,2017-10-30,SECOND CLASS,MA-17560,Matt Abelman,HOME OFFICE,UNITED STATES,CHICAGO,ILLINOIS,60610,CENTRAL,TEC-PH-10001536,TECHNOLOGY,PHONES,Spigen Samsung Galaxy S5 Case Wallet,27.18,2,0.2000,2.04
CA-2016-155474,2016-07-08,2016-07-14,STANDARD CLASS,CC-12220,Chris Cortes,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98105,WEST,TEC-PH-10001580,TECHNOLOGY,PHONES,Logitech Mobile Speakerphone P710e - speaker phone,107.98,1,0.2000,9.45
CA-2016-155474,2016-07-08,2016-07-14,STANDARD CLASS,CC-12220,Chris Cortes,CONSUMER,UNITED STATES,SEATTLE,WASHINGTON,98105,WEST,OFF-BI-10004209,OFFICE SUPPLIES,BINDERS,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.30,3,0.2000,6.03
CA-2015-155453,2015-08-09,2015-08-14,STANDARD CLASS,RA-19885,Ruben Ausman,CORPORATE,UNITED STATES,JACKSONVILLE,FLORIDA,32216,SOUTH,OFF-LA-10001613,OFFICE SUPPLIES,LABELS,Avery File Folder Labels,4.61,2,0.2000,1.67
US-2016-161844,2016-12-09,2016-12-14,SECOND CLASS,DK-12835,Damala Kotsonis,CORPORATE,UNITED STATES,FRANKLIN,TENNESSEE,37064,SOUTH,FUR-TA-10001676,FURNITURE,TABLES,Hon 61000 Series Interactive Training Tables,79.97,3,0.4000,-29.32
US-2016-161844,2016-12-09,2016-12-14,SECOND CLASS,DK-12835,Damala Kotsonis,CORPORATE,UNITED STATES,FRANKLIN,TENNESSEE,37064,SOUTH,OFF-BI-10003712,OFFICE SUPPLIES,BINDERS,"Acco Pressboard Covers with Storage Hooks, 14 7/8""",2.95,2,0.7000,-2.06
US-2016-162103,2016-11-13,2016-11-17,STANDARD CLASS,LB-16795,Laurel Beltran,HOME OFFICE,UNITED STATES,HIGHLAND PARK,ILLINOIS,60035,CENTRAL,OFF-BI-10000285,OFFICE SUPPLIES,BINDERS,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.14,2,0.8000,-4.70
CA-2014-151554,2014-11-14,2014-11-15,FIRST CLASS,CM-11815,Candace McMahon,CORPORATE,UNITED STATES,PASADENA,TEXAS,77506,CENTRAL,OFF-PA-10004609,OFFICE SUPPLIES,PAPER,Xerox 221,20.74,4,0.2000,7.26
CA-2014-140662,2014-11-17,2014-11-19,FIRST CLASS,TS-21205,Thomas Seio,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94109,WEST,TEC-AC-10001314,TECHNOLOGY,ACCESSORIES,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0000,8.00
CA-2014-140662,2014-11-17,2014-11-19,FIRST CLASS,TS-21205,Thomas Seio,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94109,WEST,OFF-PA-10003395,OFFICE SUPPLIES,PAPER,Xerox 1941,733.95,7,0.0000,352.30
CA-2014-140662,2014-11-17,2014-11-19,FIRST CLASS,TS-21205,Thomas Seio,CORPORATE,UNITED STATES,SAN FRANCISCO,CALIFORNIA,94109,WEST,OFF-AP-10001242,OFFICE SUPPLIES,APPLIANCES,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0000,72.43
CA-2016-122518,2016-03-04,2016-03-08,SECOND CLASS,RF-19345,Randy Ferguson,CORPORATE,UNITED STATES,MIAMI,FLORIDA,33180,SOUTH,OFF-LA-10001641,OFFICE SUPPLIES,LABELS,Avery 518,10.08,4,0.2000,3.53
US-2014-126571,2014-10-11,2014-10-15,STANDARD CLASS,JF-15565,Jill Fjeld,CONSUMER,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19120,EAST,OFF-ST-10003816,OFFICE SUPPLIES,STORAGE,Fellowes High-Stak Drawer Files,281.90,2,0.2000,10.57
US-2014-126571,2014-10-11,2014-10-15,STANDARD CLASS,JF-15565,Jill Fjeld,CONSUMER,UNITED STATES,PHILADELPHIA,PENNSYLVANIA,19120,EAST,OFF-EN-10002230,OFFICE SUPPLIES,ENVELOPES,Airmail Envelopes,201.43,3,0.2000,67.98
CA-2014-143840,2014-05-22,2014-05-29,STANDARD CLASS,EH-14185,Evan Henry,CONSUMER,UNITED STATES,DECATUR,ALABAMA,35601,SOUTH,TEC-PH-10002660,TECHNOLOGY,PHONES,Nortel Networks T7316 E Nt8 B27,135.98,2,0.0000,34.00
CA-2014-143840,2014-05-22,2014-05-29,STANDARD CLASS,EH-14185,Evan Henry,CONSUMER,UNITED STATES,DECATUR,ALABAMA,35601,SOUTH,TEC-PH-10003171,TECHNOLOGY,PHONES,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0.0000,12.59
CA-2014-115980,2014-07-15,2014-07-19,STANDARD CLASS,VW-21775,Victoria Wilson,CORPORATE,UNITED STATES,SIOUX FALLS,SOUTH DAKOTA,57103,CENTRAL,TEC-AC-10003709,TECHNOLOGY,ACCESSORIES,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0.0000,1.31
CA-2014-115980,2014-07-15,2014-07-19,STANDARD CLASS,VW-21775,Victoria Wilson,CORPORATE,UNITED STATES,SIOUX FALLS,SOUTH DAKOTA,57103,CENTRAL,OFF-FA-10000304,OFFICE SUPPLIES,FASTENERS,Advantus Push Pins,6.54,3,0.0000,2.68
CA-2015-155145,2015-12-27,2015-12-29,SECOND CLASS,KN-16450,Kean Nguyen,CORPORATE,UNITED STATES,VISALIA,CALIFORNIA,93277,WEST,TEC-AC-10003709,TECHNOLOGY,ACCESSORIES,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0.0000,3.48
CA-2015-146038,2015-02-09,2015-02-16,STANDARD CLASS,SJ-20215,Sarah Jordon,CONSUMER,UNITED STATES,LOS ANGELES,CALIFORNIA,90049,WEST,FUR-CH-10002774,FURNITURE,CHAIRS,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2000,22.94
CA-2017-133865,2017-05-08,2017-05-12,STANDARD CLASS,PS-19045,Penelope Sewall,HOME OFFICE,UNITED STATES,LOS ANGELES,CALIFORNIA,90032,WEST,TEC-CO-10001046,TECHNOLOGY,COPIERS,Canon Imageclass D680 Copier / Fax,3359.95,6,0.2000,1049.99
CA-2017-116358,2017-11-02,2017-11-06,STANDARD CLASS,KM-16225,Kalyca Meade,CORPORATE,UNITED STATES,OVERLAND PARK,KANSAS,66212,CENTRAL,OFF-FA-10003495,OFFICE SUPPLIES,FASTENERS,Staples,18.24,3,0.0000,9.12
CA-2017-116358,2017-11-02,2017-11-06,STANDARD CLASS,KM-16225,Kalyca Meade,CORPORATE,UNITED STATES,OVERLAND PARK,KANSAS,66212,CENTRAL,OFF-AR-10004685,OFFICE SUPPLIES,ART,"Binney & Smith Crayola Metallic Colored Pencils, 8",27.78,6,0.0000,9.17
